tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,poster_path,movieId,imdbId,genre_count,main_genre,avg_ratings,num_ratings,avg_sentiment,num_reviews,smoothed_sentiment
26702.0,Devil Dog: The Hound of Hell,A dog that is a minion of Satan terrorizes a suburban family.,Man's best friend... or the devil's spawn?,"Horror, TV Movie",95.0,1978-10-31,en,6.4,46.0,0.8974,"Richard Crenna, Yvette Mimieux, Kim Richards, Ike Eisenmann, Victor Jory","Curtis Harrington, Steven Karpf, Elinor Karpf","hell, dog, german shepherd",/yaEEwdekGIciimxTmvVoybP9gAj.jpg,148982,77429,1,Horror,4.0,1.0,0.0,0.0,0.0
279690.0,He Never Died,Jack is a solitary man with a mysterious past. His strange habits will soon become stranger when his past catches up with him.,Bullets. Blood. Bingo.,"Comedy, Drama, Fantasy, Horror, Thriller",99.0,2015-12-18,en,6.213,495.0,1.0439,"Henry Rollins, Booboo Stewart, Kate Greenhouse, Jordan Todosey, David Richmond-Peck","Jason Krawczyk, Jason Krawczyk","vampire, bible, flesh eating, immortal, father daughter relationship",/vzqwe4uuINJhbPqvlbVShBnCvHv.jpg,149011,2386404,3,Comedy,3.5,1.0,0.0,0.0,0.0
282069.0,Parasyte: Part 1,"Humanity is suffering from a series of mysterious murders across the globe, known as the 'Mincemeat murders'. High school student Izumi Shinichi has a parasite living off him, having replaced his right hand, and he might be the discoverer of truth.",The alien invasion begins.,"Science Fiction, Horror, Action, Drama",109.0,2014-11-29,ja,7.091,290.0,2.002,"Shota Sometani, Sadawo Abe, Eri Fukatsu, Ai Hashimoto, Kazuki Kitamura",Takashi Yamazaki,"alien, based on manga, alien invasion, shape shifter, mother son relationship",/lNzCFguC8wEyJWP89ewQYK8d2nJ.jpg,149144,3345472,2,Horror,4.0,1.0,0.0,0.0,0.0
282070.0,Parasyte: Part 2,"Humanity is under attack by human-mimicking flesh-eating alien parasites. One parasite bonds with his young high school student host, and he convinces the parasite to help him stop the others.",A constant battle of resistance.,"Science Fiction, Horror, Action, Drama",117.0,2015-04-25,ja,7.056,196.0,1.7618,"Shota Sometani, Ai Hashimoto, Sadawo Abe, Eri Fukatsu, Masahiro Higashide",Takashi Yamazaki,"alien, based on manga",/qO8zQ9dSADWiwRnR7oCOsPDuOom.jpg,149146,3345474,2,Horror,4.0,1.0,0.0,0.0,0.0
125464.0,A Cosmic Christmas,"Three aliens from an unknown planet, who bear a strong resemblance to the Biblical Magi, visit earth to know the true meaning of Christmas. Peter, a young boy, and Lucy, his goose, are the first to encounter them. Unable to find the true meaning of Christmas in town, Peter takes them to his family's house in the woods. While Peter's grandmother tells the aliens about her memories of Christmas, Marvin, one of the town's bullies, steals Lucy. In the chase to rescue Lucy, Marvin falls through the ice in a lake. Peter attempts to rescue him but falls into the lake as well. The townsfolk, who were out searching for the aliens, attempt to save the boys but their human chain isn't long enough to reach them. The three aliens, who had sworn not to interfere with events on earth, decide to help in order to learn the meaning of Christmas.",Three aliens come to Earth to discover the true meaning of Christmas.,"Animation, Science Fiction, Family, TV Movie",26.0,1977-12-04,en,5.3,9.0,0.1477,"Joey Davidson, Martin Lavut, Richard M. Davidson, Duncan Regehr, Patricia Moffatt",Clive A. Smith,"alien, christmas",/HEHGkQM1dIep8JURqfHNYIn2O9.jpg,149330,182015,1,(no genres listed),4.0,1.0,0.0,0.0,0.0
340666.0,Nocturnal Animals,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",When you love someone you can't just throw it away.,"Drama, Thriller",117.0,2016-11-04,en,7.421,7967.0,4.2144,"Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson, Isla Fisher",Tom Ford,"based on novel or book, cheating, parent child relationship, hostage, insomnia, flashback, revenge, murder, cancer, writer, overbearing mother, art, novelist, ex-husband ex-wife relationship, carjacking, story within the story, sexual assault, abortion, art exhibition, ambiguity, ambiguous, ambivalent",/mdLDgQBD0va09npSQX5Zgo2evXM.jpg,149334,4550098,2,Drama,3.0,1.0,0.9734666666666666,3.0,0.726274984326536
356486.0,Lumberjack Man,"As the staff of Good Friends Church Camp prepares for a spring break filled with ""Fun Under the Son"", a demon logger rises from his sap boiler to wreak his vengeance and feast on flapjacks soaked in the blood of his victims.",Welcome to Summer Camp.,"Horror, Comedy",105.0,2015-10-16,en,4.986,105.0,0.6318,"Michael Madsen, Ciara Flynn, Jarrett King, Brina Palencia, Alex Dobrenko","Josh Bear, Ed Kuehnel, Matt Entin, Bill Muehl",,/taXsvq2EpUTcU0QZtKYIYQ86C22.jpg,149350,3201722,2,Comedy,5.0,1.0,0.0,0.0,0.0
274167.0,Daddy's Home,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",Choose your Daddy,Comedy,96.0,2015-12-25,en,6.289,3285.0,4.5003,"Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church, Scarlett Estevez",Sean Anders,"father, family",/fB9lALk9zKsMYWvf0bJSkJN219Z.jpg,149352,1528854,1,Comedy,2.6666666666666665,6.0,0.8140499999999999,2.0,0.6454142678017555
266294.0,Sisters,Two disconnected sisters are summoned to clean out their childhood bedrooms before their parents sell their family home.,Big sisters don't always know best.,Comedy,118.0,2015-12-18,en,5.968,1404.0,3.6518,"Amy Poehler, Tina Fey, Maya Rudolph, Dianne Wiest, John Leguizamo",Jason Moore,"sibling relationship, childhood home, orlando florida",/hpvHqAiusQtGNDx48dA3z5ejjon.jpg,149354,1850457,2,Children,2.5,7.0,0.9711000000000001,2.0,0.690285696373184
362886.0,'Tis the Season for Love,An out-of-work New York City actress returns home to the quaint small town she escaped 10 years before and finds a place far different than the hamlet she left. She suddenly finds performing possibilities and even romance that kind of blow her away.,,"Romance, TV Movie",84.0,2015-11-01,en,5.8,58.0,0.3911,"Sarah Lancaster, Brendan Penny, Gwynyth Walsh, Andrew Francis, Jessica Harmon","Terry Ingram, Nina Weinman","hometown, struggling actor, christmas",/cpWLQw59uTsrz27bDyPMrxn0Y.jpg,149380,5056034,1,Romance,1.5,1.0,0.0,0.0,0.0
140300.0,Kung Fu Panda 3,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",Grab destiny by the dumplings.,"Animation, Action, Adventure, Comedy, Family",95.0,2016-01-23,en,6.9,6253.0,10.2624,"Jack Black, Bryan Cranston, Dustin Hoffman, Angelina Jolie, J.K. Simmons","Jonathan Aibel, Glenn Berger, Jennifer Yuh Nelson, Alessandro Carloni","martial arts, kung fu, china, fighter, village, villain, sequel, panda, anthropomorphism, dragon, wuxia, woman director",/oajNi4Su39WAByHI6EONu8G8HYn.jpg,149406,2267968,3,Action,3.375,8.0,0.8483999999999999,3.0,0.679374984326536
92499.0,Spellbound,A magician meets a weird girl and offers her to work together in his magic show. It's only until a year later that he starts to know her personally and develops a feeling towards her despite her own problems.,"When her scariest secret revealed, you will be.","Horror, Comedy, Fantasy, Romance",114.0,2011-12-01,ko,7.5,201.0,0.8929,"Son Ye-jin, Lee Min-ki, Park Cheol-min, Hwang Seung-eon, Kim Hyun-sook",Hwang In-ho,,/5kiUh29bcQe66Mjs98O31vGwlUr.jpg,149508,2132405,2,Comedy,5.0,1.0,0.0,0.0,0.0
102051.0,Unicorn City,"Voss entices local gamers to create a utopia to impress a potential employer, but paradise is disrupted when his nemesis lays claim to the city and Voss's true love.",You are what you pretend to be,"Comedy, Romance",103.0,2012-02-24,en,5.533,30.0,0.2515,"Devin McGinn, Jaclyn Hales, Jon Gries, Kevin Weisman, Matt Mattson","Bryan Lefler, Adrian Lefler, Bryan Lefler",role playing,/eQlcwDRPk3w5yDnBE9vTr34T1qC.jpg,149566,1734589,2,Comedy,5.0,1.0,0.9946,1.0,0.647399979102048
369879.0,,,,,,,,,,,,,,,148675,4843046,2,Children,2.0,1.0,0.0,0.0,0.0
256687.0,Swelter,"Ten years after their casino heist, four escaped convicts trace their former partner to a desert town, where he is now a lawman with no memory of his criminal past.",Greed. Revenge. Redemption.,"Action, Drama, Thriller",96.0,2014-04-20,en,5.059,111.0,1.0107,"Jean-Claude Van Damme, Alfred Molina, Catalina Sandino Moreno, Lennie James, Brad Carter",Keith Parmer,,/3DJ8KOT2t8y8FiLn3hrMyPT9MyS.jpg,149612,2112277,3,Action,2.0,1.0,0.0,0.0,0.0
344041.0,Standoff,"A troubled veteran gets a chance at redemption by protecting a girl from an assassin after she witnesses a murder. Holding a shotgun with a single shell, he engages in physical and psychological warfare in a desperate fight for the girl's life.",A deadly game only one can survive,"Thriller, Drama",80.0,2016-02-26,en,6.0,323.0,1.9178,"Thomas Jane, Laurence Fishburne, Jim Watson, Ella Ballentine, Joanna Douglas",Adam Alleca,"mask, loss of loved one, camera, rifle, revenge, murder, death of son, graveyard, eyewitness",/9gqp8wFesW3LxxvCPKswLchPSeO.jpg,149590,3703908,1,Thriller,2.5,1.0,0.9118,1.0,0.633599979102048
58431.0,Pride and Prejudice and Zombies,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen's classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet is a master of martial arts and weaponry and the handsome Mr. Darcy is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",Bloody lovely.,"Romance, Horror, Comedy, Thriller",108.0,2016-02-04,en,6.16,2214.0,2.8273,"Lily James, Sam Riley, Jack Huston, Bella Heathcote, Douglas Booth",Burr Steers,"based on novel or book, dystopia, shaolin, prejudice, zombie, pride, gold digger, 19th century, georgian or regency era, somber, parson, mashup, amused, antagonistic",/jsJlOhVHiz1xXr36616EI8tJ4b2.jpg,149830,1374989,4,Comedy,4.5,1.0,0.40303333333333335,3.0,0.5123624843265361
302026.0,Garm Wars: The Last Druid,"In a world where clone soldiers from three military tribes are locked in a perpetual battle of air, land and technology, one clone is separated from the battle and finds herself on the run with a group of unlikely companions.",Fight. Die. Download.,"Action, Science Fiction, Thriller",92.0,2014-10-24,en,4.7,50.0,0.595,"Lance Henriksen, Kevin Durand, Mélanie St-Pierre, Summer H. Howell, Andrew Gillies","Mamoru Oshii, Geoffrey Gunn, Mamoru Oshii",,/cz3tMdY7XPjzhEWH7hdKOn3doJ1.jpg,149902,2504640,3,Action,2.0,1.0,0.0,0.0,0.0
354216.0,The Devil's Candy,A struggling painter is possessed by satanic forces after he and his young family move into their dream home in rural Texas.,He Will Slither into your Soul.,"Horror, Thriller",79.0,2016-12-15,en,6.3,664.0,1.0062,"Ethan Embry, Shiri Appleby, Pruitt Taylor Vince, Kiara Glasco, Tony Amendola","Sean Byrne, Sean Byrne","fire, gun, texas, child murder, painting, artist, possession, heavy metal, satan, murder, serial killer, devil, house fire, demonic possession, gunman, child kidnapping, father daughter relationship, satanic, rural texas, electric guitar",/xLw8nDNLuffMdvjYXQLwL6UCXcs.jpg,150254,4935372,1,Horror,2.0,1.0,-0.08955000000000002,2.0,0.38724283923032693
325173.0,Close Range,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter.",Vengeance hits home.,"Action, Crime, Thriller",80.0,2015-11-19,en,6.455,309.0,1.0978,"Scott Adkins, Nick Chinlund, Caitlin Keats, Jake La Botz, Tony Perez","Chad Law, Shane Dax Taylor, Isaac Florentine","rescue, kidnapping, drug cartel, corrupt sheriff",/1mB2uLg9qDzLX6BpJReAFAPyAtv.jpg,150401,3511596,2,Action,3.0,2.0,0.8151,1.0,0.6174833124353813
32643.0,The Love Bug,"The inimitable VW Beetle is losing all his races and destined for the scrap heap until mechanic Hank takes him over and gives him a new lease of life. Soon, Herbie is winning again, to the fury of his previous owner, who builds a menacing black bug to challenge Herbie to the ultimate race.",Herbie's Back In A Brand-New Movie!,"Fantasy, Adventure, Comedy, Family",88.0,1997-11-29,en,5.673,144.0,0.8016,"Bruce Campbell, John Hannah, Ali Wentworth, Kevin J. O'Connor, Dana Gould","Gordon Buford, Bill Walsh, Peyton Reed, Don DaGradi","twins, reboot, evil bug, race car",/j4NQTMsVEHgqacmxvnenF7HX7GA.jpg,150554,119571,4,Adventure,5.0,1.0,0.9875,1.0,0.6462166457687147
371759.0,Doctor Who: The Husbands of River Song,"It’s Christmas Day on a remote human colony and the Doctor is hiding from Christmas Carols and Comedy Antlers. But when a crashed spaceship calls upon the Doctor for help, he finds himself recruited into River Song’s squad and hurled into a fast and frantic chase across the galaxy. King Hydroflax is furious, and his giant Robot bodyguard is out-of-control and coming for them all! Will Nardole survive? And when will River Song work out who the Doctor is? All will be revealed on a starliner full of galactic super-villains and a destination the Doctor has been avoiding for a very long time.",,"Drama, Science Fiction, Comedy",60.0,2015-12-25,en,8.0,158.0,4.3191,"Peter Capaldi, Alex Kingston, Greg Davies, Matt Lucas, Phillip Rhys","Douglas Mackinnon, Steven Moffat","husband wife relationship, flying saucer, cyborg, restaurant, surgeon, time travel, christmas, meteor shower, spaceship, tv special, teleporter, aliens, memory eraser",/hwU9kWZEH11bQ8IIOLsrchrCQ7n.jpg,150596,4701546,3,Comedy,4.25,2.0,0.0,0.0,0.0
272548.0,Moonwalkers,"What if Apollo 11 never actually made it? What if, in reality, Stanley Kubrick secretly shot the famous images of the moon landing in a studio, working for the US administration? This is the premise of a totally plausible conspiracy theory that takes us to swinging sixties London, where a stubborn CIA agent will never find Kubrick but is forced to team up with a lousy manager of a seedy rock band to develop the biggest con of all time.",Based on a true conspiracy theory,Comedy,107.0,2015-03-14,en,6.136,376.0,0.7783,"Rupert Grint, Ron Perlman, Robert Sheehan, Stephen Campbell Moore, Eric Lampaert","Antoine Bardou-Jacquet, Dean Craig","moon landing, action comedy",/p8Gq5dL2CxQf5QA6ILvnudhQada.jpg,150604,2718440,1,Comedy,2.5,1.0,0.947,1.0,0.6394666457687147
371492.0,Tomorrow,"Climate is changing. Instead of showing all the worst that can happen, this documentary focuses on the people suggesting solutions and their actions.","All around the world, solutions exist",Documentary,118.0,2015-11-15,fr,7.755,275.0,0.5302,"Cyril Dion, Mélanie Laurent, Pierre Rabhi, Vandana Shiva, Jeremy Rifkin","Mélanie Laurent, Cyril Dion","nature run amok, environment, environmental destruction, environmental change , woman director, man against nature, forces of nature, mother nature, nature documentary, environmental activist, human made disaster, environmental issues, man vs nature, environmental catastrophe, environmental perspectives, sustainable solutions, environmental documentary, nature and people, the force of nature humanity, people and nature, protecting the environment, science and nature, environmental collapse, resilience of nature, environmental movement",/h6GBWqZXrZyXwGzY5O4mUc3rAjB.jpg,150696,4449576,1,Documentary,4.5,1.0,0.0,0.0,0.0
284514.0,Spy Time,"Adolfo, a thirty something security guard, is going through a bad patch. Not only his lifetime girlfriend has just to finished with him to be a guy with no ambition but, moreover, he becomes the target of a series of thugs led by Vázquez, a dangerous criminal who has just escaped from jail. Also he discovers that his father has a double identity. He is not a farmer engaged in the production of cold meat – as Adolfo has believed all his life, but Anacleto, a secret agent who is a bit down and the man who locked Vázquez up in jail thirty years ago. Adolfo will have to leave his comfort zone and work with his father, the person that Adolfo get on worse with in the world to survive the revenge of Vazquez and while, between shootouts and chases, trying to get his girlfriend back.",,"Action, Comedy",94.0,2015-09-04,es,5.6,214.0,0.5599,"Imanol Arias, Quim Gutiérrez, Berto Romero, Alexandra Jiménez, Carlos Areces","Javier Ruiz Caldera, Javier Ruiz Caldera","parent child relationship, secret agent, parody, based on comic",/fRAlUIsJ0yfcAslfMIZOPm6ftUS.jpg,150993,3510480,2,Action,4.0,1.0,0.0,0.0,0.0
326094.0,Wiener-Dog,"A dachshund passes from oddball owner to oddball owner, whose radically dysfunctional lives are all impacted by the pooch.",,"Comedy, Drama",88.0,2016-06-24,en,5.643,221.0,0.7542,"Ellen Burstyn, Kieran Culkin, Julie Delpy, Danny DeVito, Greta Gerwig","Todd Solondz, Todd Solondz","veterinarian, shelter, dog, dachshund, dysfunctional life, cancer survivor",/jL5j9K51S2EraokuheEJki7NUxw.jpg,151311,4144190,1,Comedy,3.0,1.0,-0.0007500000000000284,2.0,0.4126142678017555
323675.0,Ride Along 2,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",The brothers-in-law are back,"Action, Comedy",102.0,2016-01-14,en,6.3,1721.0,4.3981,"Kevin Hart, Ice Cube, Olivia Munn, Tika Sumpter, Ken Jeong","Tim Story, Matt Manfredi, Phil Hay","police, family relationships, sequel, police officer, misadventure, buddy film",/2433Vt8xuDnAIDAJTNx6DEtf9Qb.jpg,151315,2869728,2,Action,2.0,3.0,0.92665,2.0,0.6775856963731841
312669.0,Maggie's Plan,"Maggie's plan to have a baby on her own with a sperm donor is derailed when she falls in love with John, an older married professor, destroying his volatile marriage to the brilliant and impossible Georgette. But three years later, married to John with one daughter, Maggie is out of love and in a quandary: what do you do when you suspect your man and his ex-wife are actually perfect for each other?",,"Drama, Romance",98.0,2016-04-27,en,5.699,386.0,2.1106,"Greta Gerwig, Ethan Hawke, Julianne Moore, Bill Hader, Maya Rudolph","Rebecca Miller, Rebecca Miller","new york city, professor, chinatown, intellectual, marriage, anthropology, best friend, university, love affair, brooklyn, new york city, ex-husband ex-wife relationship, older man younger man relationship, wanting a baby, woman director, married life, blended family, book writing, adulterous affair, academic, married with children, québécois, québec, canada",/irz7aLl87kGnwzdHoYs4iObLdFa.jpg,151317,3471098,1,Comedy,2.0,1.0,0.9937,2.0,0.696742839230327
319888.0,Eddie the Eagle,"The feel-good story of Michael 'Eddie' Edwards, an unlikely but courageous British ski-jumper who never stopped believing in himself—even as an entire nation was counting him out. With the help of a rebellious and charismatic coach, Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.","Win or lose, always aim high.","Comedy, Drama, History, Adventure",106.0,2016-02-25,en,7.169,2174.0,3.8251,"Taron Egerton, Hugh Jackman, Christopher Walken, Ania Sowinski, Mads Sjøgård Pettersen",Dexter Fletcher,"underdog, sports, olympic games, mountain, ski jump, biography, based on true story, britain, snow skiing, 1980s, dedication, inspirational, adoring, joyful",/r562gvTRVHnDSvG7MrKHEECSn1V.jpg,151455,1083452,1,Comedy,2.833333333333333,3.0,0.99605,2.0,0.6974142678017554
331962.0,Exposed,"After witnessing a miracle, a young Latina woman experiences strange things as a police detective searches for the truth behind his partner's death.",Some secrets are better left buried,"Drama, Crime, Thriller, Mystery",102.0,2016-01-22,en,4.896,546.0,1.8935,"Keanu Reeves, Ana de Armas, Mira Sorvino, Christopher McDonald, Laura Gómez","Gee Malik Linton, Gee Malik Linton","rape, angel, subway, police corruption, illegal drugs, manslaughter",/nM26QosEfgjEegONCiNNrYMBTxD.jpg,151501,4019560,1,Drama,1.5,1.0,-0.7679,1.0,0.35364997910204804
222619.0,The Flash II: Revenge of the Trickster,Every super hero has his nemesis - and this time Flash has that murderous mischief maker the Trickster,He's back to save the night!,"Action, Fantasy, Science Fiction",88.0,1991-09-18,en,6.35,30.0,0.4127,"John Wesley Shipp, Mark Hamill, Amanda Pays, Alex Désert, Joyce Hyser","John Francis Moore, Danny Bilson, Howard Chaykin","based on comic, super power",/qqyeOrfwCEZiIjxnSUVPJs1QcMM.jpg,151479,101893,3,Action,1.5,1.0,0.0,0.0,0.0
273899.0,Stonewall,"Kicked out by his parents, a gay teenager leaves small-town Indiana for New York's Greenwich Village, where growing discrimination against the gay community leads to riots on June 28, 1969.",Where Pride Began,"Drama, History",129.0,2015-09-18,en,6.078,135.0,0.8221,"Jeremy Irvine, Jonny Beauchamp, Joey King, Caleb Landry Jones, Matt Craven",Roland Emmerich,"new york city, alternate history, stonewall riot, taunting, aggressive, zealous, 1960s, candid, degradation of lifestyle, whitewashing, gay history, inspirational, didactic, whimsical, admiring, adoring, amused, appreciative, approving, awestruck, defiant, disgusted, disrespectful, empathetic, enchant, enthusiastic, exuberant, informative, sympathetic, tragic, vibrant",/jkUKuPK0dJwP9o47npgLipp83D0.jpg,151557,3018070,1,Drama,2.5,1.0,0.0,0.0,0.0
337029.0,Frankenstein,"After he is artificially created, then left for dead by a husband-and-wife team of eccentric scientists, Adam is confronted with nothing but aggression and violence from the world around him. This perfect creation-turned disfigured monster must come to grips with the horrific nature of humanity.",Man is the true monster.,"Horror, Science Fiction, Thriller",89.0,2015-08-29,en,5.431,108.0,0.6608,"Xavier Samuel, Carrie-Anne Moss, Danny Huston, Tony Todd, Mckenna Grace","Bernard Rose, Bernard Rose","based on novel or book, scientist",/kzTvgsGFd7zpGbwDsA4p8Nkdzj9.jpg,151559,4086032,2,Horror,2.0,1.0,0.0,0.0,0.0
340255.0,Welcome to Happiness,"There's a magical door in Woody's closet that allows those who go through it to erase mistakes from their past. When he finds out where it goes, his life will be changed forever.",,"Fantasy, Comedy, Drama",108.0,2016-05-20,en,5.4,17.0,0.2941,"Kyle Gallner, Olivia Thirlby, Nick Offerman, Keegan-Michael Key, Brendan Sexton III","Oliver Thompson, Oliver Thompson",author,/nIIUpF9EaSGsrXyuPBGxifSCgNe.jpg,151653,3564794,3,Comedy,1.5,1.0,0.0,0.0,0.0
335778.0,Risen,"Clavius, a powerful Roman military tribune, and his aide, Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",Witness the manhunt that changed the course of human history,"Action, Adventure, Drama, Fantasy",107.0,2016-02-18,en,6.242,883.0,2.8431,"Joseph Fiennes, Peter Firth, Cliff Curtis, Tom Felton, Mark Killeen",Kevin Reynolds,"based on novel or book, faith, christianity, crucifixion, jerusalem, apostle, bible, resurrection, easter, judaism, religion",/6hGh4z503k8wA8mLlmvwhTSGja.jpg,151687,3231054,2,Children,0.5,1.0,0.98855,2.0,0.6952714106588984
329004.0,The Survivalist,"In a time of starvation, a survivalist lives off a small plot of land hidden deep in forest. When two women seeking food and shelter discover his farm, he finds his existence threatened.",Every Stranger Is The Enemy,"Drama, Science Fiction, Thriller",104.0,2015-04-15,en,6.23,346.0,0.8147,"Martin McCann, Mia Goth, Olwen Fouéré, Douglas Russell, Andrew Simpson","Stephen Fingleton, Stephen Fingleton","pregnancy, post-apocalyptic future, knife, forest, rifle, survival, food, bow and arrow, seed, starvation",/hd491WgKPxeQus2LnvFbYmyUFmt.jpg,151695,2580382,3,Drama,4.0,1.0,0.9939,1.0,0.6472833124353814
291870.0,Dirty Grandpa,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",Jason is ready for adulthood. His grandpa isn't.,Comedy,102.0,2016-01-20,en,5.931,4441.0,4.8885,"Robert De Niro, Zac Efron, Aubrey Plaza, Zoey Deutch, Julianne Hough",Dan Mazer,"funeral, golf, grandfather, road trip, crude humor, retired, pervert, army general, spring break, law firm, fiancé fiancée relationship, sex comedy, mini cooper, engaged couple, death of wife, imminent wedding, malicious, moving, grandfather grandson relationship, corporate lawyer, death of grandmother, boca raton, florida, ridiculous",/k0Lz1TfSlbcQthQKYGwE7blDfwN.jpg,151739,1860213,1,Comedy,2.875,4.0,0.0025000000000000022,2.0,0.4135428392303269
21266.0,Reptilicus,"A portion of the tail of a prehistoric reptile is discovered in Denmark. It regenerates into the entire reptile, which proceeds to destroy buildings and property and generally make a nuisance of itself. It can fly, swim, and walk, and has impenetrable scales, which makes it difficult to kill.",Invincible...Indestructible! What was this awesome BEAST born 50 million years out of time?,"Horror, Science Fiction",92.0,1961-02-20,da,3.6,97.0,0.5625,"Bent Mejding, Asbjørn Andersen, Ann Smyrner, Mimi Heinrich, Dirch Passer","Poul Bang, Sidney W. Pink","monster, panic, denmark, professor, lapland, giant monster, bridge, scientist, man eating monster, severed leg, draw bridge, rampaging monster",/lD2P13VNAiIhoAs0gIhfnRazZRV.jpg,151745,56405,2,Horror,0.5,1.0,-0.8829,1.0,0.3344833124353814
370646.0,,,,,,,,,,,,,,,150548,3845232,5,Action,3.85,10.0,0.0,0.0,0.0
333377.0,Requiem for the American Dream,"Through interviews filmed over four years, Noam Chomsky unpacks the principles that have brought us to the crossroads of historically unprecedented inequality – tracing a half-century of policies designed to favor the most wealthy at the expense of the majority – while also looking back on his own life of activism and political participation. He provides penetrating insight into what may well be the lasting legacy of our time – the death of the middle class, and swan song of functioning democracy.",Noam Chomsky and the PRINCIPLES of CONCENTRATION of WEALTH & POWER,Documentary,73.0,2015-04-18,en,7.708,190.0,0.6318,Noam Chomsky,"Kelly Nyks, Peter D. Hutchison, Jared P. Scott, Jared P. Scott, Peter D. Hutchison, Kelly Nyks","upper class, middle class, wealth, social commentary, working class, economics, biting, democracy, blunt, poor, wealth differences, celebrity interview, anxious, social study, wealth distribution, factual, social inequality, wealth inequality, matter of fact",/z30fIUchddu5RPUN8JWFiDhk2yp.jpg,151759,3270538,1,Documentary,2.5,1.0,0.0,0.0,0.0
77294.0,Three from Prostokvashino,"Little Fedor brings a cat to home despite his mother's distaste for cats. He runs away with his talking cat, to make more friends on the way.",,Animation,17.0,1978-06-06,ru,7.344,109.0,0.2244,"Mariya Vinogradova, Oleg Tabakov, Lev Durov, Valentina Talyzina, Boris Novikov","Vladimir Popov, Eduard Uspensky",,/wA46TGkU7lz7QvkiemrwvpN0A29.jpg,151769,189160,1,Animation,5.0,1.0,0.0,0.0,0.0
300673.0,The Finest Hours,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,"32 survivors, room for 12.","Action, Drama, History, Thriller",117.0,2016-01-27,en,6.606,1644.0,2.3866,"Chris Pine, Casey Affleck, Ben Foster, Eric Bana, Holliday Grainger",Craig Gillespie,"coast guard, rescue mission, based on true story, survival, storm at sea, sinking ship, 1950s",/6UG91TJ4DKI6FGdqXZfDBeRZHX8.jpg,151777,2025690,2,Drama,3.0,1.0,0.4663,3.0,0.5360874843265361
18874.0,Ghost in the Shell: Stand Alone Complex - Solid State Society,"The story takes place in the year 2034, two years after the events in Ghost in the Shell: S.A.C. 2nd GIG. Female cyborg Major Motoko Kusanagi has left Public Security Section 9, an elite counter-terrorist and anti-crime unit specializing in cyber-warfare, which has expanded to a team of 20 field operatives with Togusa acting as the field lead.",,"Animation, Action, Thriller, Crime, Science Fiction",105.0,2007-09-01,ja,7.459,270.0,1.576,"Atsuko Tanaka, Osamu Saka, Koichi Yamadera, Akio Otsuka, Yutaka Nakano","Kenji Kamiyama, Kenji Kamiyama, Taiki Sakurai, Shoutarou Suga","hacker, cyborg, based on comic, cyberpunk, anime",/tExdDYmxqv30rtf2dMkTAVpzORf.jpg,151781,856797,5,Action,3.5,1.0,0.0,0.0,0.0
348089.0,Grease Live,"After enjoying a holiday romance, high school students Danny and Sandy are unexpectedly reunited when she transfers to Rydell High, where she must contend with cynical Rizzo and the Pink Ladies.",An electrifying LIVE television event!,"TV Movie, Music",130.0,2016-01-31,en,7.038,299.0,1.0738,"Julianne Hough, Aaron Tveit, Vanessa Hudgens, Keke Palmer, Carly Rae Jepsen","Alex Rudzinski, Thomas Kail","dancing, musical, based on play or musical, romance, live performance, singing, live television, teenage romance",/ygzNOhZ4yAbA3QYqFjIFzI6ctwP.jpg,152037,4366830,1,(no genres listed),2.0,2.0,0.0,0.0,0.0
